0,1,2,3,4,5,c
-0.6248534573824391,-0.4433532597882181,1.2876652722649309,-0.19505178565700151,-0.6846962169941524,0.9649031924178798,0
-0.6797828071962895,-0.5546582477455122,-0.31191016769246727,-1.4150524553647759,-0.6846962169941524,-1.9874386246741174,0
-0.5194848995094331,-0.2981728354813923,-0.21496620782502593,-0.293819660798536,0.04258616204662814,0.3941640301494085,0
-0.2436407808961237,-0.4530319496367507,0.1728096746529987,0.11429663804922575,-0.19315302615054672,0.7711337694237439,1
0.833933569275709,0.46476957691104415,-0.520305347555626,0.5316388492583507,2.3406234444326515,0.4532165334756377,1
1.0772479422853127,0.1536444650195901,-0.33331275055271753,0.5758219351169949,-0.6846962169941524,0.3455692243794049,1
-0.6369768303118607,-0.201385893236731,0.9483614288569832,0.5749027912640217,-0.6846962169941524,-0.1483904004823969,0
-0.4177473277695785,-0.31242456029168925,-0.5058969063258049,0.380048034019166,2.0550947275420612,0.9781481457298604,1
-0.7297730031123165,-0.49658607583481507,5.116952068727165,-0.46837169082943725,-0.5080083489389401,0.4293948868849606,0
-0.9072831089298783,-0.5498189028212459,0.7544734876179708,0.06770805172644645,-0.6846962169941524,-0.02508256377674873,0
-0.16126122527454387,-0.28608087576497143,-0.45732612362172653,0.3612163075007046,0.8113520395323666,0.8575979589052513,1
-0.6697548395843266,-0.47722868519791606,0.7060015023082178,0.0990776674623017,-0.6846962169941524,0.2743792791173153,0
0.18322162105498455,3.360373787035682,-0.06955024867014727,0.20064086808852344,-0.6846962169941524,0.2497177372127091,0
-0.14437565235524463,-0.4551981720118325,-0.5057981089314796,0.16497755549765367,1.3797304917253015,0.8404333125062627,1
0.07770339187851802,5.436453853529308,0.41516960120176416,-1.4150524553647759,-0.6846962169941524,-1.9874386246741174,0
0.16481837311555836,0.1872511326951015,-0.5057981089314796,0.5220493686468102,1.3964034818874487,0.7632315771027242,1
0.5561504551100567,0.40015287231866964,-0.5057981089314796,0.2988399616360958,0.6012429247405712,0.213675047732961,1
-0.02811418343937548,0.5438736079944634,-0.11802223720551978,-0.20405891529044948,-0.3758226084571691,-0.014513329880195236,0
-0.2889523909113574,-0.38538805122225095,-0.46283093803728825,0.7440309159227745,1.5529397889678007,0.5540372113191318,1
-0.6348858776089531,-0.4969854111887889,-0.08392989190948624,0.16585171965898846,-0.02041871550882329,0.9667996837658579,1
-0.43776439874692247,-0.5353008571086131,-0.4088541383119735,-1.4150524553647759,-0.6846962169941524,-1.9874386246741174,0
