0,1,2,3,4,5,c
-0.8852325117334924,-0.552181581228893,0.6605824824854253,-0.45176091409357005,-0.694486473353282,0.8225040785678572,0
1.860141727689976,0.05952131025070057,-0.3107288347072413,1.4356532657441916,-0.694486473353282,0.2012674812144786,1
-0.27579630539541633,-0.21199857545611106,-0.5049911024549039,0.6788266171462377,1.358273979697074,0.9255867517960937,1
-0.04330932474187562,0.04613460389972593,-0.06790100756363927,0.06359136361217294,-0.3034952036825332,0.4320124711339016,0
-0.2406892457622231,-0.415297130195829,-0.29365631661468145,0.3783160324818214,-0.06498584684065303,0.680398098158069,1
-0.37291458016669166,-0.342770917561005,0.17492682388909195,0.11331289589856637,-0.36817302122689277,0.34326444737705325,0
-0.21113181059321365,-0.3650460049361875,-0.2728837447294626,0.5000109763555765,-0.09101409635434021,0.7064631278047359,1
-0.5070110913153756,-0.23169815652988426,-0.4078599685810726,0.632288202048099,1.252194725147943,0.6757135228459021,1
-0.4281497905822311,-0.4823780266729304,-0.35929440164415694,0.08110334936013183,-0.694486473353282,0.5491599417139411,0
-0.5978190072042913,-0.30380508065167955,-0.44544854349962715,0.34465459692572115,2.225231487463033,0.7455001166809658,1
-0.7434571005690002,-0.5671394898020584,0.029230124478812052,-0.7988732128406774,-0.694486473353282,-0.008177987663359764,0
0.027597792090122548,-0.4923499694788024,-0.4078599685810726,0.8102328707230642,0.5069892827832865,0.7949991000377649,1
-0.7219349313769561,-0.35274284909559167,1.583328243513999,-0.047734688568460366,-0.694486473353282,0.5243105276824355,0
-0.6906299588144803,-0.552181581228893,0.077795691092543,-1.4418127518517743,-0.694486473353282,-2.0209843920641486,0
-0.28607337527784565,0.03117670434358884,0.4177546585736701,-1.0165220060841764,0.07205771108230108,-0.04722713675660827,0
0.2925126683525442,-0.4497993609597298,-0.4078599685810726,0.35711554797686207,0.6699990664044454,0.6915445714356835,1
0.010119843063367946,-0.4923499694788024,-0.4078599685810726,1.1965534530214728,0.3904698742951955,0.8864026882931997,1
1.4435756149657653,0.33033563220666307,-0.15868169833496235,-1.4418127518517743,-0.694486473353282,-2.0209843920641486,1
1.120975034008733,0.243047587866333,-0.28291146322205873,0.7974176807942188,-0.694486473353282,0.18838976224988951,1
-0.5407612025329361,-0.5407754230960062,-0.1304366104874095,0.20157623664893143,0.06816021019561802,0.7454654561957923,1
0.45830906486518896,-0.08057315113984956,-0.5349376984102628,0.49824930503572107,2.1767121917920305,0.6170272698668604,1
-0.33560139792368615,-0.44447902946485185,-0.29361787157025326,0.16259666342319226,-0.07719582667265644,1.050511317276065,1
0.06430153010381283,-0.5771114326079304,-0.06790100756363927,-1.4418127518517743,-0.694486473353282,-2.0209843920641486,0
-0.5645070365968665,-0.427532380690133,-0.06790100756363927,-0.5624615969724591,-0.09676012060521676,0.4320124711339016,0
-0.042556796621205296,0.5198015997608701,-0.16503214466931748,-1.4418127518517743,-0.694486473353282,-2.0209843920641486,0
-0.6146250957764577,-0.5771114326079304,-0.06790100756363927,0.08110334936013183,-0.694486473353282,0.0663704058830692,0
-0.3774167162228423,-0.5095414836177742,-0.4128175811398548,0.3442806667789308,0.8586270495328489,0.7310116387651074,1
-0.15167268993729663,1.7912234677987937,-0.4078599685810726,-0.07931879910383498,-0.694486473353282,-0.21407352860083584,0
-0.46095981494331306,0.0012608939600293539,0.806279183296172,-0.4417540714472426,-0.386767480978104,0.6059587188588537,0
-0.5044545677312269,-0.38765065723326536,-0.4501571172355353,0.25071948607791517,0.9583622824084183,0.9253276219055303,1
-0.49617791063105543,-0.10344444012817179,0.029230124478812052,-1.4418127518517743,-0.694486473353282,-2.0209843920641486,0
-0.8923062334175428,-0.5771114326079304,0.2720579577629232,-0.6572138692885247,-0.04629575139078011,0.3184149168440771,0
1.0683182631214563,1.3125705287129268,-0.5049911024549039,0.3131369937672974,0.3830431399859192,-0.24957274975372232,0
0.5364347248137915,2.883150534400301,-0.4078599685810726,-1.4418127518517743,-0.694486473353282,-2.0209843920641486,0
-0.6334381770622919,-0.2629954201991703,2.2146806352395485,0.5651842938220887,-0.694486473353282,0.08057009434422374,0
-0.3530099843859222,-0.42594336406683914,-0.29010089760601787,0.1691057186221685,-0.1013390895427474,1.1771522204706104,1
-0.8355659667606627,-0.47240609513834375,-0.2135977116062331,-0.6006126743711034,0.025599153841989214,0.5172106951020052,0
0.769867451532763,5.495797949016248,-0.5049911024549039,-0.1753219286035057,0.1866481187673834,-0.5726157612712381,0
-0.3580146086779208,-0.5771114326079304,-0.16503214466931748,-1.4418127518517743,-0.694486473353282,-2.0209843920641486,0
-0.8879416023053428,-0.512293843819261,2.7489018069086817,-0.23161041293065426,-0.5483792668597152,0.15156855995029067,0
-0.29028750432009903,1.0732440591699932,-0.06790100756363927,-1.4418127518517743,-0.694486473353282,-2.0209843920641486,0
-0.10234013817083731,-0.4080657806339886,-0.2726322799308423,0.19357133688216532,0.1587125480906515,0.5748271601874951,1
-0.2007372177448714,0.021204767173359493,0.029230124478812052,-0.2988438790862054,-0.08821880805148127,0.3752136939889896,0
-0.39549028161929883,-0.3278130089878396,-0.35929440164415694,0.4763735671887475,0.2536543976835515,0.7089065242780325,0
4.550129140814395,1.5390403094093947,-0.5942323097958058,5.854330619586414,7.094590216860644,0.6726317756435278,1
0.5381550242897287,-0.19078827984786437,-0.547567636958943,0.5508660492621126,2.182824929999464,0.5902547421941529,1
-0.14472696435642454,-0.21886551170986207,-0.3889397089309713,-1.4418127518517743,-0.694486473353282,-2.0209843920641486,1
-0.842037671279458,-0.5721254555693518,0.17492682388909195,-0.21941457391864633,-0.694486473353282,0.5172106951020052,0
-0.5552719367138289,-0.530598275626776,-0.3266977301617999,0.48446620351043207,0.8420890356319433,0.6525469088676531,1
0.2692889035585118,5.236527616404142,-0.3107288347072413,-0.3823384589835956,0.3271935362501557,-0.7501119136362581,0
-0.7469977400842532,-0.5370090646769438,0.3073566163393116,0.1671544931838871,-0.10378085503856659,0.818848260553596,1
-0.35154291304459423,-0.2679813972377489,-0.4078599685810726,0.30031574098600156,-0.694486473353282,0.8367037437287177,1
0.26974041865382026,0.180755747244358,0.077795691092543,-0.4107954117374425,-0.694486473353282,0.10541955497631783,0
-0.09882034069828596,-0.38876943420947085,0.14814916792336666,0.509002019682094,-0.3758242698202277,0.7477245798361633,1
-1.2402730612527126,-0.4325183464574263,7.265499445859251,-1.4418127518517743,-0.694486473353282,-2.0209843920641486,0
-0.1324080962217947,-0.3577288261341703,1.0491070179807502,-0.09245277729791823,-0.694486473353282,0.6769571611646263,0
-0.5694736910941495,-0.5222657753538478,-0.01933544170400596,-0.7253854746261511,-0.31450841985647976,0.41426288968282593,0
0.7428908686229383,0.665766341234644,-0.21420461572798644,0.7117649236080495,-0.694486473353282,0.08289990292255063,1
-0.7994448479906786,-0.4474762550305917,1.6318938535422072,-0.4755271635257832,-0.694486473353282,0.5030109134396745,0
0.255024790181765,-0.11940354555124956,-0.44822291715884055,0.383784055003736,0.6021472917816482,0.49708096317825357,1
-0.3255056017849351,-0.5771114326079304,-0.11646657773240185,-1.4418127518517743,-0.694486473353282,-2.0209843920641486,0
0.8532470910419009,-0.5721254555693518,-0.5049911024549039,-1.4418127518517743,-0.694486473353282,-2.0209843920641486,0
0.8137830933364637,-0.08222331377891223,0.04091334794261513,-1.4418127518517743,-0.694486473353282,-2.0209843920641486,1
-0.5347071094354593,-0.4424902892632983,-0.26216326777032567,-0.4001631404993125,-0.694486473353282,0.8012044643250963,0
-0.44395278337614996,-0.377672700474629,0.9519758841069189,-0.763536555730424,-0.5245982208964839,0.7337559383095386,0
-0.4895557049308604,-0.477392060905637,21.6409074100058,-0.646268887460122,-0.694486473353282,-0.2211733728314131,0
-0.6725693994294882,-0.4325183464574263,0.8548447502330877,-1.4418127518517743,-0.694486473353282,-2.0209843920641486,0
0.6503843697990314,0.09806838009225596,-0.5535566693918195,0.4763206902853149,2.1233154513066443,0.29717833359710305,1
-0.8942627958687228,-0.5073078667806824,0.22349239082600758,-0.3498162240886603,-0.694486473353282,0.33261458200493776,0
-0.40200988731186377,-0.3832022645579948,-0.2735619175951793,0.12938727148233298,0.24537379716301458,0.6089915622091733,1
-0.4232371004142675,-0.4839659924921467,0.12344083180623745,-0.04017595960484399,-0.2616659087055579,0.6582825430869428,1
2.3715210386635888,0.5936573243766472,-0.3449196772528985,2.686590130612875,-0.3113327627103604,0.5484000511389209,1
-0.14834300863707903,-0.43412837815269045,-0.4564255355179882,0.2071459901965625,0.7422726205309139,0.7935775632220886,1
